start,end,start [s],end [s],dur [s],speaker
22682,107164,1.418,6.698,5.28,SPEAKER_00
120747,267979,7.547,16.749,9.202,SPEAKER_00
295415,361697,18.463,22.606,4.143,SPEAKER_00
382071,404617,23.879,25.289,1.409,SPEAKER_00
419015,504584,26.188,31.537,5.348,SPEAKER_00
524414,586893,32.776,36.681,3.905,SPEAKER_00
612971,660780,38.311,41.299,2.988,SPEAKER_00
687945,721086,42.997,45.068,2.071,SPEAKER_00
755314,775687,47.207,48.48,1.273,SPEAKER_00
881358,903904,55.085,56.494,1.409,SPEAKER_01
1013921,1042988,63.37,65.187,1.817,SPEAKER_00
