start,end,start [s],end [s],dur [s],speaker
50118,60169,3.132,3.761,0.628,SPEAKER_01
63157,75382,3.947,4.711,0.764,SPEAKER_01
84074,125636,5.255,7.852,2.598,SPEAKER_01
135415,152258,8.463,9.516,1.053,SPEAKER_01
154974,159320,9.686,9.958,0.272,SPEAKER_00
158234,183225,9.89,11.452,1.562,SPEAKER_01
201154,221799,12.572,13.862,1.29,SPEAKER_01
225059,239185,14.066,14.949,0.883,SPEAKER_01
250322,256027,15.645,16.002,0.357,SPEAKER_01
260916,269337,16.307,16.834,0.526,SPEAKER_01
278845,316061,17.428,19.754,2.326,SPEAKER_01
334533,358166,20.908,22.385,1.477,SPEAKER_01
370933,385602,23.183,24.1,0.917,SPEAKER_01
397826,408149,24.864,25.509,0.645,SPEAKER_01
480950,510016,30.059,31.876,1.817,SPEAKER_01
517623,555653,32.351,34.728,2.377,SPEAKER_01
573582,598845,35.849,37.428,1.579,SPEAKER_01
606451,634974,37.903,39.686,1.783,SPEAKER_01
643395,657792,40.212,41.112,0.9,SPEAKER_01
669473,702886,41.842,43.93,2.088,SPEAKER_01
714023,724346,44.626,45.272,0.645,SPEAKER_01
731137,731952,45.696,45.747,0.051,SPEAKER_01
745806,756129,46.613,47.258,0.645,SPEAKER_01
757487,787640,47.343,49.228,1.885,SPEAKER_01
790628,805025,49.414,50.314,0.9,SPEAKER_01
828930,869677,51.808,54.355,2.547,SPEAKER_01
886791,926451,55.424,57.903,2.479,SPEAKER_01
