start,end,start [s],end [s],dur [s],speaker
135,18879,0.008,1.18,1.171,SPEAKER_01
41154,88692,2.572,5.543,2.971,SPEAKER_01
92767,200882,5.798,12.555,6.757,SPEAKER_01
213921,384787,13.37,24.049,10.679,SPEAKER_01
393752,436943,24.61,27.309,2.699,SPEAKER_01
450797,457317,28.175,28.582,0.407,SPEAKER_00
452971,582546,28.311,36.409,8.098,SPEAKER_01
588251,621392,36.766,38.837,2.071,SPEAKER_01
631986,675178,39.499,42.199,2.699,SPEAKER_01
706146,756129,44.134,47.258,3.124,SPEAKER_01
736298,744176,46.019,46.511,0.492,SPEAKER_00
764821,780848,47.801,48.803,1.002,SPEAKER_01
768081,778675,48.005,48.667,0.662,SPEAKER_00
