start,end,start [s],end [s],dur [s],speaker
3395,34634,0.212,2.165,1.952,SPEAKER_03
42512,76740,2.657,4.796,2.139,SPEAKER_03
90322,108794,5.645,6.8,1.154,SPEAKER_02
137317,161494,8.582,10.093,1.511,SPEAKER_02
211205,256027,13.2,16.002,2.801,SPEAKER_02
256027,283735,16.002,17.733,1.732,SPEAKER_03
304923,326112,19.058,20.382,1.324,SPEAKER_03
339966,355178,21.248,22.199,0.951,SPEAKER_03
413853,436943,25.866,27.309,1.443,SPEAKER_03
486383,490186,30.399,30.637,0.238,SPEAKER_03
539626,565161,33.727,35.323,1.596,SPEAKER_04
602920,633887,37.683,39.618,1.935,SPEAKER_01
634159,635246,39.635,39.703,0.068,SPEAKER_01
648828,677351,40.552,42.334,1.783,SPEAKER_01
724346,736027,45.272,46.002,0.73,SPEAKER_01
736027,742275,46.002,46.392,0.39,SPEAKER_00
775415,786825,48.463,49.177,0.713,SPEAKER_00
861799,874023,53.862,54.626,0.764,SPEAKER_00
937045,948726,58.565,59.295,0.73,SPEAKER_00
973446,983497,60.84,61.469,0.628,SPEAKER_00
993820,1007945,62.114,62.997,0.883,SPEAKER_00
