start,end,start [s],end [s],dur [s],speaker
15076,47945,0.942,2.997,2.054,SPEAKER_00
56366,69677,3.523,4.355,0.832,SPEAKER_00
128081,136502,8.005,8.531,0.526,SPEAKER_00
141663,156876,8.854,9.805,0.951,SPEAKER_00
165025,179694,10.314,11.231,0.917,SPEAKER_00
184040,199524,11.503,12.47,0.968,SPEAKER_00
249507,263361,15.594,16.46,0.866,SPEAKER_00
272054,272325,17.003,17.02,0.017,SPEAKER_00
272597,284550,17.037,17.784,0.747,SPEAKER_00
655348,665127,40.959,41.57,0.611,SPEAKER_00
720543,735483,45.034,45.968,0.934,SPEAKER_00
799049,814533,49.941,50.908,0.968,SPEAKER_00
856095,869677,53.506,54.355,0.849,SPEAKER_00
959864,966112,59.992,60.382,0.39,SPEAKER_00
