start,end,start [s],end [s],dur [s],speaker
80271,98471,5.017,6.154,1.138,SPEAKER_00
125365,181052,7.835,11.316,3.48,SPEAKER_00
184312,207945,11.52,12.997,1.477,SPEAKER_00
221799,253853,13.862,15.866,2.003,SPEAKER_00
255755,370390,15.985,23.149,7.165,SPEAKER_00
382342,452427,23.896,28.277,4.38,SPEAKER_00
464923,602376,29.058,37.649,8.591,SPEAKER_00
612427,831375,38.277,51.961,13.684,SPEAKER_00
855551,887606,53.472,55.475,2.003,SPEAKER_00
890865,931612,55.679,58.226,2.547,SPEAKER_00
934872,975076,58.43,60.942,2.513,SPEAKER_00
977792,1135348,61.112,70.959,9.847,SPEAKER_00
1139422,1237487,71.214,77.343,6.129,SPEAKER_00
1246451,1379286,77.903,86.205,8.302,SPEAKER_00
1393955,1418132,87.122,88.633,1.511,SPEAKER_00
