start,end,start [s],end [s],dur [s],speaker
15348,76196,0.959,4.762,3.803,SPEAKER_01
47945,62614,2.997,3.913,0.917,SPEAKER_00
87877,102818,5.492,6.426,0.934,SPEAKER_01
132427,142750,8.277,8.922,0.645,SPEAKER_01
168828,179694,10.552,11.231,0.679,SPEAKER_01
204414,213650,12.776,13.353,0.577,SPEAKER_01
253853,264991,15.866,16.562,0.696,SPEAKER_01
311986,325840,19.499,20.365,0.866,SPEAKER_01
384787,391850,24.049,24.491,0.441,SPEAKER_01
413582,429609,25.849,26.851,1.002,SPEAKER_01
484482,510831,30.28,31.927,1.647,SPEAKER_01
538811,553480,33.676,34.593,0.917,SPEAKER_01
576570,598845,36.036,37.428,1.392,SPEAKER_01
608624,611612,38.039,38.226,0.187,SPEAKER_01
643667,673005,40.229,42.063,1.834,SPEAKER_01
700441,724074,43.778,45.255,1.477,SPEAKER_01
761561,770526,47.598,48.158,0.56,SPEAKER_01
786553,810186,49.16,50.637,1.477,SPEAKER_00
862886,864516,53.93,54.032,0.102,SPEAKER_00
907436,916672,56.715,57.292,0.577,SPEAKER_01
941392,970458,58.837,60.654,1.817,SPEAKER_01
1071782,1116061,66.986,69.754,2.767,SPEAKER_01
