start,end,start [s],end [s],dur [s],speaker
17521,116672,1.095,7.292,6.197,SPEAKER_00
124006,161494,7.75,10.093,2.343,SPEAKER_00
163938,226417,10.246,14.151,3.905,SPEAKER_00
230764,256027,14.423,16.002,1.579,SPEAKER_00
251680,263089,15.73,16.443,0.713,SPEAKER_01
262275,262818,16.392,16.426,0.034,SPEAKER_00
263089,281290,16.443,17.581,1.138,SPEAKER_00
287809,340237,17.988,21.265,3.277,SPEAKER_01
363599,365229,22.725,22.827,0.102,SPEAKER_01
366587,378811,22.912,23.676,0.764,SPEAKER_01
421188,439388,26.324,27.462,1.138,SPEAKER_01
448081,448353,28.005,28.022,0.017,SPEAKER_01
449983,492359,28.124,30.772,2.649,SPEAKER_01
507843,528488,31.74,33.031,1.29,SPEAKER_01
662682,684414,41.418,42.776,1.358,SPEAKER_01
709405,721358,44.338,45.085,0.747,SPEAKER_01
729235,740645,45.577,46.29,0.713,SPEAKER_01
742275,758030,46.392,47.377,0.985,SPEAKER_00
773242,789269,48.328,49.329,1.002,SPEAKER_00
789269,789813,49.329,49.363,0.034,SPEAKER_01
918845,925093,57.428,57.818,0.39,SPEAKER_01
1001426,1012020,62.589,63.251,0.662,SPEAKER_01
1030764,1052224,64.423,65.764,1.341,SPEAKER_00
1086451,1121765,67.903,70.11,2.207,SPEAKER_01
1191035,1198913,74.44,74.932,0.492,SPEAKER_01
1198913,1199728,74.932,74.983,0.051,SPEAKER_00
1271171,1298607,79.448,81.163,1.715,SPEAKER_00
