start,end,start [s],end [s],dur [s],speaker
33005,46044,2.063,2.878,0.815,SPEAKER_01
49032,56366,3.065,3.523,0.458,SPEAKER_01
80543,94397,5.034,5.9,0.866,SPEAKER_01
95212,102818,5.951,6.426,0.475,SPEAKER_01
126723,143022,7.92,8.939,1.019,SPEAKER_01
158234,190831,9.89,11.927,2.037,SPEAKER_01
202784,224787,12.674,14.049,1.375,SPEAKER_01
237011,256298,14.813,16.019,1.205,SPEAKER_00
312529,355721,19.533,22.233,2.699,SPEAKER_01
377724,433412,23.608,27.088,3.48,SPEAKER_01
462478,516536,28.905,32.284,3.379,SPEAKER_01
525500,576027,32.844,36.002,3.158,SPEAKER_01
586621,638505,36.664,39.907,3.243,SPEAKER_01
658879,717555,41.18,44.847,3.667,SPEAKER_01
836264,858811,52.267,53.676,1.409,SPEAKER_01
862342,868862,53.896,54.304,0.407,SPEAKER_01
882444,892224,55.153,55.764,0.611,SPEAKER_01
921290,967741,57.581,60.484,2.903,SPEAKER_01
971273,994091,60.705,62.131,1.426,SPEAKER_01
