start,end,start [s],end [s],dur [s],speaker
11816,26757,0.739,1.672,0.934,SPEAKER_00
44142,60169,2.759,3.761,1.002,SPEAKER_00
72665,85976,4.542,5.374,0.832,SPEAKER_00
107979,138132,6.749,8.633,1.885,SPEAKER_00
154159,166655,9.635,10.416,0.781,SPEAKER_00
171816,187028,10.739,11.689,0.951,SPEAKER_00
216095,218268,13.506,13.642,0.136,SPEAKER_00
227232,240000,14.202,15.0,0.798,SPEAKER_00
257928,271239,16.121,16.952,0.832,SPEAKER_00
285636,300033,17.852,18.752,0.9,SPEAKER_00
319049,336977,19.941,21.061,1.121,SPEAKER_00
361969,386417,22.623,24.151,1.528,SPEAKER_00
392665,418743,24.542,26.171,1.63,SPEAKER_00
422275,444550,26.392,27.784,1.392,SPEAKER_00
449439,460577,28.09,28.786,0.696,SPEAKER_01
461120,529575,28.82,33.098,4.278,SPEAKER_00
555925,575212,34.745,35.951,1.205,SPEAKER_00
584991,595857,36.562,37.241,0.679,SPEAKER_00
591239,598302,36.952,37.394,0.441,SPEAKER_01
650186,658336,40.637,41.146,0.509,SPEAKER_00
680882,697724,42.555,43.608,1.053,SPEAKER_00
771341,781392,48.209,48.837,0.628,SPEAKER_00
812903,824040,50.806,51.503,0.696,SPEAKER_00
846044,872665,52.878,54.542,1.664,SPEAKER_00
887062,926723,55.441,57.92,2.479,SPEAKER_00
934057,945195,58.379,59.075,0.696,SPEAKER_01
952529,953344,59.533,59.584,0.051,SPEAKER_01
960407,971001,60.025,60.688,0.662,SPEAKER_01
