start,end,start [s],end [s],dur [s],speaker
407,13989,0.025,0.874,0.849,SPEAKER_01
28930,34906,1.808,2.182,0.374,SPEAKER_01
96298,107707,6.019,6.732,0.713,SPEAKER_01
116129,141120,7.258,8.82,1.562,SPEAKER_01
168013,178064,10.501,11.129,0.628,SPEAKER_01
186757,200611,11.672,12.538,0.866,SPEAKER_01
248964,262275,15.56,16.392,0.832,SPEAKER_01
319049,331273,19.941,20.705,0.764,SPEAKER_01
429609,445636,26.851,27.852,1.002,SPEAKER_00
465195,477691,29.075,29.856,0.781,SPEAKER_00
527130,540713,32.946,33.795,0.849,SPEAKER_00
644210,658064,40.263,41.129,0.866,SPEAKER_01
715925,729507,44.745,45.594,0.849,SPEAKER_01
795789,808556,49.737,50.535,0.798,SPEAKER_01
899830,910967,56.239,56.935,0.696,SPEAKER_01
977792,991103,61.112,61.944,0.832,SPEAKER_01
