start,end,start [s],end [s],dur [s],speaker
21052,28115,1.316,1.757,0.441,SPEAKER_00
43327,75653,2.708,4.728,2.02,SPEAKER_00
89507,102003,5.594,6.375,0.781,SPEAKER_00
121561,162037,7.598,10.127,2.53,SPEAKER_00
169643,186213,10.603,11.638,1.036,SPEAKER_00
189473,215008,11.842,13.438,1.596,SPEAKER_00
237283,265806,14.83,16.613,1.783,SPEAKER_00
282920,339694,17.683,21.231,3.548,SPEAKER_00
353548,365772,22.097,22.861,0.764,SPEAKER_00
379626,425263,23.727,26.579,2.852,SPEAKER_00
433412,473344,27.088,29.584,2.496,SPEAKER_00
485025,497521,30.314,31.095,0.781,SPEAKER_00
518166,558641,32.385,34.915,2.53,SPEAKER_00
567062,578200,35.441,36.138,0.696,SPEAKER_00
591511,613786,36.969,38.362,1.392,SPEAKER_00
629541,642580,39.346,40.161,0.815,SPEAKER_00
650730,667843,40.671,41.74,1.07,SPEAKER_00
682784,702342,42.674,43.896,1.222,SPEAKER_00
712665,730594,44.542,45.662,1.121,SPEAKER_00
748794,805568,46.8,50.348,3.548,SPEAKER_00
815076,873752,50.942,54.61,3.667,SPEAKER_00
887062,906078,55.441,56.63,1.188,SPEAKER_00
913140,942750,57.071,58.922,1.851,SPEAKER_00
951171,971001,59.448,60.688,1.239,SPEAKER_00
984855,1009032,61.553,63.065,1.511,SPEAKER_00
1029949,1062546,64.372,66.409,2.037,SPEAKER_00
1069881,1085093,66.868,67.818,0.951,SPEAKER_00
1099490,1123938,68.718,70.246,1.528,SPEAKER_00
1146213,1156536,71.638,72.284,0.645,SPEAKER_00
1159524,1165500,72.47,72.844,0.374,SPEAKER_00
1186689,1226078,74.168,76.63,2.462,SPEAKER_00
1247538,1293989,77.971,80.874,2.903,SPEAKER_00
1307843,1332835,81.74,83.302,1.562,SPEAKER_00
1339898,1357555,83.744,84.847,1.104,SPEAKER_00
1363259,1404278,85.204,87.767,2.564,SPEAKER_00
1419219,1429269,88.701,89.329,0.628,SPEAKER_00
1478709,1532495,92.419,95.781,3.362,SPEAKER_00
1540645,1583293,96.29,98.956,2.666,SPEAKER_00
1590628,1604753,99.414,100.297,0.883,SPEAKER_00
1618336,1631103,101.146,101.944,0.798,SPEAKER_00
1635178,1646859,102.199,102.929,0.73,SPEAKER_00
1653921,1675110,103.37,104.694,1.324,SPEAKER_00
1701188,1731612,106.324,108.226,1.902,SPEAKER_00
1748455,1753887,109.278,109.618,0.34,SPEAKER_00
1761222,1773446,110.076,110.84,0.764,SPEAKER_00
