start,end,start [s],end [s],dur [s],speaker
15891,32461,0.993,2.029,1.036,SPEAKER_01
43870,65331,2.742,4.083,1.341,SPEAKER_01
73208,95212,4.576,5.951,1.375,SPEAKER_01
154974,189202,9.686,11.825,2.139,SPEAKER_01
198709,376095,12.419,23.506,11.087,SPEAKER_01
390492,418200,24.406,26.138,1.732,SPEAKER_01
427436,450797,26.715,28.175,1.46,SPEAKER_01
454057,487198,28.379,30.45,2.071,SPEAKER_01
501595,529032,31.35,33.065,1.715,SPEAKER_01
543972,544244,33.998,34.015,0.017,SPEAKER_01
544787,570050,34.049,35.628,1.579,SPEAKER_01
630628,648828,39.414,40.552,1.138,SPEAKER_01
661595,677351,41.35,42.334,0.985,SPEAKER_01
765093,773242,47.818,48.328,0.509,SPEAKER_01
795517,817249,49.72,51.078,1.358,SPEAKER_01
802037,813446,50.127,50.84,0.713,SPEAKER_00
891680,906078,55.73,56.63,0.9,SPEAKER_01
946010,960135,59.126,60.008,0.883,SPEAKER_01
