start,end,start [s],end [s],dur [s],speaker
135,8285,0.008,0.518,0.509,SPEAKER_01
12088,15348,0.756,0.959,0.204,SPEAKER_01
22139,50118,1.384,3.132,1.749,SPEAKER_01
63972,110424,3.998,6.902,2.903,SPEAKER_01
123191,182139,7.699,11.384,3.684,SPEAKER_01
196536,220441,12.284,13.778,1.494,SPEAKER_00
225602,251409,14.1,15.713,1.613,SPEAKER_00
251409,260373,15.713,16.273,0.56,SPEAKER_01
260373,265806,16.273,16.613,0.34,SPEAKER_00
265806,275042,16.613,17.19,0.577,SPEAKER_01
301663,319320,18.854,19.958,1.104,SPEAKER_01
309813,316332,19.363,19.771,0.407,SPEAKER_00
319864,359252,19.992,22.453,2.462,SPEAKER_01
364414,373106,22.776,23.319,0.543,SPEAKER_01
397826,414125,24.864,25.883,1.019,SPEAKER_01
458404,472258,28.65,29.516,0.866,SPEAKER_01
529847,536095,33.115,33.506,0.39,SPEAKER_01
549949,561629,34.372,35.102,0.73,SPEAKER_01
596129,606994,37.258,37.937,0.679,SPEAKER_01
612427,627911,38.277,39.244,0.968,SPEAKER_01
712393,721901,44.525,45.119,0.594,SPEAKER_01
752325,770254,47.02,48.141,1.121,SPEAKER_01
753140,761018,47.071,47.564,0.492,SPEAKER_00
787911,800950,49.244,50.059,0.815,SPEAKER_01
851748,882173,53.234,55.136,1.902,SPEAKER_01
896298,905263,56.019,56.579,0.56,SPEAKER_01
919388,936774,57.462,58.548,1.087,SPEAKER_01
956876,984312,59.805,61.52,1.715,SPEAKER_01
974261,981052,60.891,61.316,0.424,SPEAKER_00
998166,1007674,62.385,62.98,0.594,SPEAKER_01
