start,end,start [s],end [s],dur [s],speaker
11816,20237,0.739,1.265,0.526,SPEAKER_00
38438,76740,2.402,4.796,2.394,SPEAKER_00
107164,137860,6.698,8.616,1.919,SPEAKER_00
160679,182954,10.042,11.435,1.392,SPEAKER_00
198166,257385,12.385,16.087,3.701,SPEAKER_00
288896,331544,18.056,20.722,2.666,SPEAKER_00
367674,431511,22.98,26.969,3.99,SPEAKER_00
433412,530662,27.088,33.166,6.078,SPEAKER_00
576027,608896,36.002,38.056,2.054,SPEAKER_00
614329,709405,38.396,44.338,5.942,SPEAKER_00
713208,716740,44.576,44.796,0.221,SPEAKER_00
844957,861528,52.81,53.846,1.036,SPEAKER_00
