start,end,start [s],end [s],dur [s],speaker
3123,15891,0.195,0.993,0.798,SPEAKER_01
31918,43056,1.995,2.691,0.696,SPEAKER_01
69677,91680,4.355,5.73,1.375,SPEAKER_01
122920,133514,7.683,8.345,0.662,SPEAKER_01
168556,175891,10.535,10.993,0.458,SPEAKER_01
473073,474159,29.567,29.635,0.068,SPEAKER_00
571137,582003,35.696,36.375,0.679,SPEAKER_01
677894,688488,42.368,43.031,0.662,SPEAKER_01
784651,810458,49.041,50.654,1.613,SPEAKER_01
838166,844142,52.385,52.759,0.374,SPEAKER_01
871035,880814,54.44,55.051,0.611,SPEAKER_01
