start,end,start [s],end [s],dur [s],speaker
49575,52020,3.098,3.251,0.153,SPEAKER_01
52020,58268,3.251,3.642,0.39,SPEAKER_00
90594,137860,5.662,8.616,2.954,SPEAKER_01
163667,170730,10.229,10.671,0.441,SPEAKER_01
180780,181324,11.299,11.333,0.034,SPEAKER_00
181324,220441,11.333,13.778,2.445,SPEAKER_01
242716,270967,15.17,16.935,1.766,SPEAKER_00
304380,325840,19.024,20.365,1.341,SPEAKER_00
345670,365500,21.604,22.844,1.239,SPEAKER_00
423361,423904,26.46,26.494,0.034,SPEAKER_00
452699,467096,28.294,29.194,0.9,SPEAKER_00
470899,485568,29.431,30.348,0.917,SPEAKER_00
572767,613514,35.798,38.345,2.547,SPEAKER_00
709405,741188,44.338,46.324,1.986,SPEAKER_01
755314,771884,47.207,48.243,1.036,SPEAKER_00
794431,800135,49.652,50.008,0.357,SPEAKER_00
800135,808013,50.008,50.501,0.492,SPEAKER_01
