start,end,start [s],end [s],dur [s],speaker
79456,147911,4.966,9.244,4.278,SPEAKER_00
153344,161765,9.584,10.11,0.526,SPEAKER_00
171544,194091,10.722,12.131,1.409,SPEAKER_00
201969,219898,12.623,13.744,1.121,SPEAKER_00
227504,251680,14.219,15.73,1.511,SPEAKER_00
260373,297589,16.273,18.599,2.326,SPEAKER_00
304923,352461,19.058,22.029,2.971,SPEAKER_00
374193,425534,23.387,26.596,3.209,SPEAKER_00
433140,448081,27.071,28.005,0.934,SPEAKER_00
460577,502139,28.786,31.384,2.598,SPEAKER_00
507300,517623,31.706,32.351,0.645,SPEAKER_00
526859,547775,32.929,34.236,1.307,SPEAKER_00
553480,593684,34.593,37.105,2.513,SPEAKER_00
602920,690933,37.683,43.183,5.501,SPEAKER_00
693921,698268,43.37,43.642,0.272,SPEAKER_00
710492,713752,44.406,44.61,0.204,SPEAKER_00
720000,764821,45.0,47.801,2.801,SPEAKER_00
782478,832733,48.905,52.046,3.141,SPEAKER_00
834906,854465,52.182,53.404,1.222,SPEAKER_00
864244,883531,54.015,55.221,1.205,SPEAKER_00
889235,973718,55.577,60.857,5.28,SPEAKER_00
985127,1016095,61.57,63.506,1.935,SPEAKER_00
1022071,1044617,63.879,65.289,1.409,SPEAKER_00
1056570,1062003,66.036,66.375,0.34,SPEAKER_00
1069066,1135891,66.817,70.993,4.177,SPEAKER_00
1147843,1202444,71.74,75.153,3.413,SPEAKER_00
1203259,1208421,75.204,75.526,0.323,SPEAKER_00
1223904,1235585,76.494,77.224,0.73,SPEAKER_00
