start,end,start [s],end [s],dur [s],speaker
74838,95483,4.677,5.968,1.29,SPEAKER_01
136230,148726,8.514,9.295,0.781,SPEAKER_01
203327,213106,12.708,13.319,0.611,SPEAKER_01
263633,273140,16.477,17.071,0.594,SPEAKER_01
314974,326112,19.686,20.382,0.696,SPEAKER_01
383429,395382,23.964,24.711,0.747,SPEAKER_01
598573,612699,37.411,38.294,0.883,SPEAKER_00
718370,729507,44.898,45.594,0.696,SPEAKER_01
794431,805025,49.652,50.314,0.662,SPEAKER_01
958777,973718,59.924,60.857,0.934,SPEAKER_01
976977,977249,61.061,61.078,0.017,SPEAKER_01
977249,983225,61.078,61.452,0.374,SPEAKER_00
