start,end,start [s],end [s],dur [s],speaker
3395,9371,0.212,0.586,0.374,SPEAKER_01
21052,32190,1.316,2.012,0.696,SPEAKER_00
60441,70220,3.778,4.389,0.611,SPEAKER_00
97657,110152,6.104,6.885,0.781,SPEAKER_00
133786,146281,8.362,9.143,0.781,SPEAKER_00
210662,227775,13.166,14.236,1.07,SPEAKER_00
326383,341052,20.399,21.316,0.917,SPEAKER_00
523327,533106,32.708,33.319,0.611,SPEAKER_01
720543,734397,45.034,45.9,0.866,SPEAKER_00
822954,839524,51.435,52.47,1.036,SPEAKER_00
870220,884346,54.389,55.272,0.883,SPEAKER_00
974261,991375,60.891,61.961,1.07,SPEAKER_00
