start,end,start [s],end [s],dur [s],speaker
11001,47945,0.688,2.997,2.309,SPEAKER_00
51477,126994,3.217,7.937,4.72,SPEAKER_00
145466,256842,9.092,16.053,6.961,SPEAKER_00
263089,294601,16.443,18.413,1.969,SPEAKER_00
304108,369032,19.007,23.065,4.058,SPEAKER_00
381528,425263,23.846,26.579,2.733,SPEAKER_00
429881,469541,26.868,29.346,2.479,SPEAKER_00
475789,529575,29.737,33.098,3.362,SPEAKER_00
537996,584448,33.625,36.528,2.903,SPEAKER_00
602920,673820,37.683,42.114,4.431,SPEAKER_00
675178,728964,42.199,45.56,3.362,SPEAKER_00
714838,727877,44.677,45.492,0.815,SPEAKER_01
