start,end,start [s],end [s],dur [s],speaker
27300,47674,0.569,0.993,0.424,SPEAKER_00
198438,219626,4.134,4.576,0.441,SPEAKER_00
325568,358166,6.783,7.462,0.679,SPEAKER_00
644210,673548,13.421,14.032,0.611,SPEAKER_00
748522,779490,15.594,16.239,0.645,SPEAKER_00
1031307,1055755,21.486,21.995,0.509,SPEAKER_00
1312461,1349134,27.343,28.107,0.764,SPEAKER_00
1415144,1447741,29.482,30.161,0.679,SPEAKER_00
1587911,1624584,33.081,33.846,0.764,SPEAKER_00
1710152,1737860,35.628,36.205,0.577,SPEAKER_00
1870696,1908183,38.973,39.754,0.781,SPEAKER_00
