start,end,start [s],end [s],dur [s],speaker
2852,24312,0.178,1.52,1.341,SPEAKER_00
37623,49303,2.351,3.081,0.73,SPEAKER_00
59083,70764,3.693,4.423,0.73,SPEAKER_00
85432,99015,5.34,6.188,0.849,SPEAKER_00
125093,134057,7.818,8.379,0.56,SPEAKER_00
200882,209032,12.555,13.065,0.509,SPEAKER_00
261188,267164,16.324,16.698,0.374,SPEAKER_00
300305,307911,18.769,19.244,0.475,SPEAKER_00
339966,350288,21.248,21.893,0.645,SPEAKER_00
380713,390764,23.795,24.423,0.628,SPEAKER_00
463837,472258,28.99,29.516,0.526,SPEAKER_00
514906,521697,32.182,32.606,0.424,SPEAKER_00
544787,551578,34.049,34.474,0.424,SPEAKER_00
573853,584176,35.866,36.511,0.645,SPEAKER_00
607538,615959,37.971,38.497,0.526,SPEAKER_00
681969,689032,42.623,43.065,0.441,SPEAKER_00
800407,810730,50.025,50.671,0.645,SPEAKER_01
919117,928081,57.445,58.005,0.56,SPEAKER_01
