start,end,start [s],end [s],dur [s],speaker
40882,59083,2.555,3.693,1.138,SPEAKER_00
69677,89235,4.355,5.577,1.222,SPEAKER_00
101188,124006,6.324,7.75,1.426,SPEAKER_00
134601,194634,8.413,12.165,3.752,SPEAKER_00
203327,294057,12.708,18.379,5.671,SPEAKER_00
229405,232937,14.338,14.559,0.221,SPEAKER_01
304380,346485,19.024,21.655,2.632,SPEAKER_00
370118,439117,23.132,27.445,4.312,SPEAKER_00
446723,507572,27.92,31.723,3.803,SPEAKER_00
509745,777589,31.859,48.599,16.74,SPEAKER_00
789541,934872,49.346,58.43,9.083,SPEAKER_00
960950,1006315,60.059,62.895,2.835,SPEAKER_00
1031850,1185331,64.491,74.083,9.593,SPEAKER_00
1189134,1330933,74.321,83.183,8.862,SPEAKER_00
1368149,1456162,85.509,91.01,5.501,SPEAKER_00
1466757,1488217,91.672,93.014,1.341,SPEAKER_00
1503157,1597147,93.947,99.822,5.874,SPEAKER_00
1612359,1667232,100.772,104.202,3.43,SPEAKER_00
1681086,1731341,105.068,108.209,3.141,SPEAKER_00
1746825,1759864,109.177,109.992,0.815,SPEAKER_00
1763938,1802241,110.246,112.64,2.394,SPEAKER_00
1819354,1851952,113.71,115.747,2.037,SPEAKER_00
1875585,1913073,117.224,119.567,2.343,SPEAKER_00
1929643,2016027,120.603,126.002,5.399,SPEAKER_00
2024991,2075789,126.562,129.737,3.175,SPEAKER_00
2084753,2113820,130.297,132.114,1.817,SPEAKER_00
2136095,2303429,133.506,143.964,10.458,SPEAKER_00
2326519,2336298,145.407,146.019,0.611,SPEAKER_00
2368624,2394431,148.039,149.652,1.613,SPEAKER_00
2405025,2467504,150.314,154.219,3.905,SPEAKER_00
2474567,2539219,154.66,158.701,4.041,SPEAKER_00
2553344,2590560,159.584,161.91,2.326,SPEAKER_00
2599796,2622886,162.487,163.93,1.443,SPEAKER_00
2629949,2704651,164.372,169.041,4.669,SPEAKER_00
2715517,2784244,169.72,174.015,4.295,SPEAKER_00
2795653,2812767,174.728,175.798,1.07,SPEAKER_00
