start,end,start [s],end [s],dur [s],speaker
7198,43870,0.45,2.742,2.292,SPEAKER_00
64516,101188,4.032,6.324,2.292,SPEAKER_00
125636,271511,7.852,16.969,9.117,SPEAKER_00
305195,323667,19.075,20.229,1.154,SPEAKER_00
336434,350016,21.027,21.876,0.849,SPEAKER_00
359796,408964,22.487,25.56,3.073,SPEAKER_00
422275,491544,26.392,30.722,4.329,SPEAKER_00
510831,629541,31.927,39.346,7.419,SPEAKER_00
