start,end,start [s],end [s],dur [s],speaker
34906,66960,2.182,4.185,2.003,SPEAKER_00
133242,149269,8.328,9.329,1.002,SPEAKER_00
175619,335619,10.976,20.976,10.0,SPEAKER_00
357894,369847,22.368,23.115,0.747,SPEAKER_00
414940,439117,25.934,27.445,1.511,SPEAKER_00
476061,492359,29.754,30.772,1.019,SPEAKER_00
524957,547775,32.81,34.236,1.426,SPEAKER_00
558913,595314,34.932,37.207,2.275,SPEAKER_00
626281,656977,39.143,41.061,1.919,SPEAKER_00
709677,720000,44.355,45.0,0.645,SPEAKER_00
834906,869677,52.182,54.355,2.173,SPEAKER_00
909881,931612,56.868,58.226,1.358,SPEAKER_00
958234,1024516,59.89,64.032,4.143,SPEAKER_00
1054397,1086451,65.9,67.903,2.003,SPEAKER_00
1116604,1139422,69.788,71.214,1.426,SPEAKER_00
1141052,1148115,71.316,71.757,0.441,SPEAKER_00
1185059,1208149,74.066,75.509,1.443,SPEAKER_00
1246451,1274431,77.903,79.652,1.749,SPEAKER_00
1310288,1339354,81.893,83.71,1.817,SPEAKER_00
1481969,1521901,92.623,95.119,2.496,SPEAKER_00
1531137,1564550,95.696,97.784,2.088,SPEAKER_00
