start,end,start [s],end [s],dur [s],speaker
4210,12631,0.263,0.789,0.526,SPEAKER_02
37079,80000,2.317,5.0,2.683,SPEAKER_02
87877,101460,5.492,6.341,0.849,SPEAKER_02
165025,269609,10.314,16.851,6.537,SPEAKER_02
269609,288081,16.851,18.005,1.154,SPEAKER_04
319864,343225,19.992,21.452,1.46,SPEAKER_04
353276,384244,22.08,24.015,1.935,SPEAKER_04
451884,465195,28.243,29.075,0.832,SPEAKER_03
518709,588794,32.419,36.8,4.38,SPEAKER_03
575755,674363,35.985,42.148,6.163,SPEAKER_01
674363,687674,42.148,42.98,0.832,SPEAKER_00
674906,685772,42.182,42.861,0.679,SPEAKER_01
687674,701799,42.98,43.862,0.883,SPEAKER_01
705602,736027,44.1,46.002,1.902,SPEAKER_00
744176,779219,46.511,48.701,2.19,SPEAKER_00
