start,end,start [s],end [s],dur [s],speaker
135,70220,0.008,4.389,4.38,SPEAKER_00
75925,198981,4.745,12.436,7.691,SPEAKER_00
205229,220984,12.827,13.812,0.985,SPEAKER_00
233480,256027,14.593,16.002,1.409,SPEAKER_00
269066,319864,16.817,19.992,3.175,SPEAKER_00
333718,377996,20.857,23.625,2.767,SPEAKER_00
387504,401901,24.219,25.119,0.9,SPEAKER_00
408149,451069,25.509,28.192,2.683,SPEAKER_00
464108,522241,29.007,32.64,3.633,SPEAKER_00
530662,572224,33.166,35.764,2.598,SPEAKER_00
576027,776230,36.002,48.514,12.513,SPEAKER_00
787911,976706,49.244,61.044,11.8,SPEAKER_00
984312,1091341,61.52,68.209,6.689,SPEAKER_00
