start,end,start [s],end [s],dur [s],speaker
135,15619,0.008,0.976,0.968,SPEAKER_02
25398,40067,1.587,2.504,0.917,SPEAKER_02
49575,61256,3.098,3.829,0.73,SPEAKER_02
85432,105263,5.34,6.579,1.239,SPEAKER_02
108522,110152,6.783,6.885,0.102,SPEAKER_02
110152,120747,6.885,7.547,0.662,SPEAKER_01
120747,134601,7.547,8.413,0.866,SPEAKER_02
122648,130526,7.666,8.158,0.492,SPEAKER_01
173718,187300,10.857,11.706,0.849,SPEAKER_02
277215,296230,17.326,18.514,1.188,SPEAKER_00
307096,331544,19.194,20.722,1.528,SPEAKER_00
340780,350831,21.299,21.927,0.628,SPEAKER_01
378811,389677,23.676,24.355,0.679,SPEAKER_01
514363,540984,32.148,33.812,1.664,SPEAKER_03
565161,572495,35.323,35.781,0.458,SPEAKER_00
603463,623022,37.716,38.939,1.222,SPEAKER_03
773242,858539,48.328,53.659,5.331,SPEAKER_04
865059,874838,54.066,54.677,0.611,SPEAKER_04
1041086,1062275,65.068,66.392,1.324,SPEAKER_04
