start,end,start [s],end [s],dur [s],speaker
135,15891,0.008,0.993,0.985,SPEAKER_02
193276,260101,12.08,16.256,4.177,SPEAKER_00
260373,263633,16.273,16.477,0.204,SPEAKER_00
264448,266621,16.528,16.664,0.136,SPEAKER_00
272054,301120,17.003,18.82,1.817,SPEAKER_00
356536,396196,22.284,24.762,2.479,SPEAKER_01
414668,414940,25.917,25.934,0.017,SPEAKER_02
414940,427707,25.934,26.732,0.798,SPEAKER_01
427707,430152,26.732,26.885,0.153,SPEAKER_02
445908,446451,27.869,27.903,0.034,SPEAKER_02
446451,464108,27.903,29.007,1.104,SPEAKER_01
464108,466825,29.007,29.177,0.17,SPEAKER_02
466825,470356,29.177,29.397,0.221,SPEAKER_01
470356,472529,29.397,29.533,0.136,SPEAKER_02
472529,479864,29.533,29.992,0.458,SPEAKER_01
479864,495348,29.992,30.959,0.968,SPEAKER_02
507843,615415,31.74,38.463,6.723,SPEAKER_02
626825,631986,39.177,39.499,0.323,SPEAKER_02
