start,end,start [s],end [s],dur [s],speaker
13446,20780,0.84,1.299,0.458,SPEAKER_04
71850,85976,4.491,5.374,0.883,SPEAKER_04
122920,136774,7.683,8.548,0.866,SPEAKER_04
197894,210662,12.368,13.166,0.798,SPEAKER_04
283735,304108,17.733,19.007,1.273,SPEAKER_01
374736,385874,23.421,24.117,0.696,SPEAKER_01
407062,416027,25.441,26.002,0.56,SPEAKER_04
576027,580916,36.002,36.307,0.306,SPEAKER_02
581460,581731,36.341,36.358,0.017,SPEAKER_02
718098,728964,44.881,45.56,0.679,SPEAKER_04
779490,788183,48.718,49.261,0.543,SPEAKER_03
884074,918302,55.255,57.394,2.139,SPEAKER_00
