start,end,start [s],end [s],dur [s],speaker
20780,39252,1.299,2.453,1.154,SPEAKER_02
55551,201426,3.472,12.589,9.117,SPEAKER_02
210933,232665,13.183,14.542,1.358,SPEAKER_02
254668,255212,15.917,15.951,0.034,SPEAKER_02
255212,333718,15.951,20.857,4.907,SPEAKER_01
382886,398098,23.93,24.881,0.951,SPEAKER_04
477419,503497,29.839,31.469,1.63,SPEAKER_03
567877,584719,35.492,36.545,1.053,SPEAKER_03
597487,638777,37.343,39.924,2.581,SPEAKER_00
716740,740373,44.796,46.273,1.477,SPEAKER_02
764821,777589,47.801,48.599,0.798,SPEAKER_02
807741,823769,50.484,51.486,1.002,SPEAKER_02
851205,882173,53.2,55.136,1.935,SPEAKER_02
