start,end,start [s],end [s],dur [s],speaker
12088,13446,0.756,0.84,0.085,SPEAKER_00
186757,212835,11.672,13.302,1.63,SPEAKER_03
212835,214193,13.302,13.387,0.085,SPEAKER_02
262003,309269,16.375,19.329,2.954,SPEAKER_01
344040,372292,21.503,23.268,1.766,SPEAKER_01
376095,409779,23.506,25.611,2.105,SPEAKER_01
639864,640135,39.992,40.008,0.017,SPEAKER_00
641494,654533,40.093,40.908,0.815,SPEAKER_00
694193,703972,43.387,43.998,0.611,SPEAKER_00
791171,799864,49.448,49.992,0.543,SPEAKER_01
816162,835721,51.01,52.233,1.222,SPEAKER_01
