start,end,start [s],end [s],dur [s],speaker
135,113684,0.008,7.105,7.097,SPEAKER_04
143293,157419,8.956,9.839,0.883,SPEAKER_04
172088,186213,10.756,11.638,0.883,SPEAKER_04
226417,249235,14.151,15.577,1.426,SPEAKER_04
296502,313887,18.531,19.618,1.087,SPEAKER_04
360067,376638,22.504,23.54,1.036,SPEAKER_04
417928,428794,26.121,26.8,0.679,SPEAKER_04
591239,609983,36.952,38.124,1.171,SPEAKER_00
614329,614601,38.396,38.413,0.017,SPEAKER_03
614601,629269,38.413,39.329,0.917,SPEAKER_02
683327,698268,42.708,43.642,0.934,SPEAKER_03
709405,729507,44.338,45.594,1.256,SPEAKER_03
816977,827572,51.061,51.723,0.662,SPEAKER_01
