start,end,start [s],end [s],dur [s],speaker
21324,90594,1.333,5.662,4.329,SPEAKER_00
96027,114499,6.002,7.156,1.154,SPEAKER_00
136502,163395,8.531,10.212,1.681,SPEAKER_00
176162,223429,11.01,13.964,2.954,SPEAKER_00
234567,256570,14.66,16.036,1.375,SPEAKER_00
263633,299490,16.477,18.718,2.241,SPEAKER_00
309269,365500,19.329,22.844,3.514,SPEAKER_00
371748,394023,23.234,24.626,1.392,SPEAKER_00
411137,441561,25.696,27.598,1.902,SPEAKER_00
467096,537724,29.194,33.608,4.414,SPEAKER_00
545602,652903,34.1,40.806,6.706,SPEAKER_00
663769,738743,41.486,46.171,4.686,SPEAKER_00
742818,787368,46.426,49.211,2.784,SPEAKER_00
797419,828658,49.839,51.791,1.952,SPEAKER_00
837079,849303,52.317,53.081,0.764,SPEAKER_00
862614,987028,53.913,61.689,7.776,SPEAKER_00
1005229,1010118,62.827,63.132,0.306,SPEAKER_00
1025059,1032122,64.066,64.508,0.441,SPEAKER_00
1044889,1060916,65.306,66.307,1.002,SPEAKER_00
1079388,1089439,67.462,68.09,0.628,SPEAKER_00
1096774,1125297,68.548,70.331,1.783,SPEAKER_00
1140509,1149745,71.282,71.859,0.577,SPEAKER_00
1218743,1224176,76.171,76.511,0.34,SPEAKER_00
