start,end,start [s],end [s],dur [s],speaker
135,3123,0.008,0.195,0.187,SPEAKER_00
21052,63701,1.316,3.981,2.666,SPEAKER_00
67775,88692,4.236,5.543,1.307,SPEAKER_00
116129,127538,7.258,7.971,0.713,SPEAKER_00
148183,159592,9.261,9.975,0.713,SPEAKER_00
215551,251952,13.472,15.747,2.275,SPEAKER_00
284821,308998,17.801,19.312,1.511,SPEAKER_00
354363,370662,22.148,23.166,1.019,SPEAKER_00
396196,411680,24.762,25.73,0.968,SPEAKER_00
437215,448081,27.326,28.005,0.679,SPEAKER_00
465738,473616,29.109,29.601,0.492,SPEAKER_00
476332,492359,29.771,30.772,1.002,SPEAKER_00
512733,525772,32.046,32.861,0.815,SPEAKER_00
536638,594499,33.54,37.156,3.616,SPEAKER_00
690390,707775,43.149,44.236,1.087,SPEAKER_00
732767,750152,45.798,46.885,1.087,SPEAKER_00
769439,780848,48.09,48.803,0.713,SPEAKER_00
831103,855280,51.944,53.455,1.511,SPEAKER_00
890594,903361,55.662,56.46,0.798,SPEAKER_00
916943,932971,57.309,58.311,1.002,SPEAKER_00
957691,969915,59.856,60.62,0.764,SPEAKER_00
