start,end,start [s],end [s],dur [s],speaker
135,13718,0.008,0.857,0.849,SPEAKER_00
13718,47945,0.857,2.997,2.139,SPEAKER_03
24584,25670,1.537,1.604,0.068,SPEAKER_01
25670,27572,1.604,1.723,0.119,SPEAKER_00
27572,31918,1.723,1.995,0.272,SPEAKER_01
47945,49303,2.997,3.081,0.085,SPEAKER_01
49303,49847,3.081,3.115,0.034,SPEAKER_03
49847,50118,3.115,3.132,0.017,SPEAKER_01
79185,87606,4.949,5.475,0.526,SPEAKER_03
107979,124821,6.749,7.801,1.053,SPEAKER_03
138947,210118,8.684,13.132,4.448,SPEAKER_01
279932,300305,17.496,18.769,1.273,SPEAKER_03
314159,353276,19.635,22.08,2.445,SPEAKER_03
367402,379626,22.963,23.727,0.764,SPEAKER_03
391035,435314,24.44,27.207,2.767,SPEAKER_03
445636,523056,27.852,32.691,4.839,SPEAKER_03
531477,540169,33.217,33.761,0.543,SPEAKER_03
577928,590967,36.121,36.935,0.815,SPEAKER_02
596672,602105,37.292,37.632,0.34,SPEAKER_02
619490,639320,38.718,39.958,1.239,SPEAKER_02
645840,680611,40.365,42.538,2.173,SPEAKER_02
668658,752597,41.791,47.037,5.246,SPEAKER_03
780577,810458,48.786,50.654,1.868,SPEAKER_00
813718,829745,50.857,51.859,1.002,SPEAKER_03
836536,865874,52.284,54.117,1.834,SPEAKER_00
873480,914770,54.593,57.173,2.581,SPEAKER_03
