start,end,start [s],end [s],dur [s],speaker
66075,94152,2.997,4.27,1.273,SPEAKER_00
130091,142819,5.9,6.477,0.577,SPEAKER_01
142819,143568,6.477,6.511,0.034,SPEAKER_00
149932,194481,6.8,8.82,2.02,SPEAKER_00
219938,341606,9.975,15.492,5.518,SPEAKER_00
405997,417976,18.413,18.956,0.543,SPEAKER_00
461402,481618,20.925,21.842,0.917,SPEAKER_00
661312,682277,29.992,30.942,0.951,SPEAKER_00
683400,696128,30.993,31.57,0.577,SPEAKER_00
798329,820791,36.205,37.224,1.019,SPEAKER_00
855233,869458,38.786,39.431,0.645,SPEAKER_00
856356,866463,38.837,39.295,0.458,SPEAKER_01
901654,942085,40.891,42.725,1.834,SPEAKER_00
958557,983639,43.472,44.61,1.138,SPEAKER_00
1000860,1034927,45.39,46.935,1.545,SPEAKER_00
1136754,1215744,51.553,55.136,3.582,SPEAKER_00
1253555,1308212,56.851,59.329,2.479,SPEAKER_00
1320192,1322812,59.873,59.992,0.119,SPEAKER_00
