start,end,start [s],end [s],dur [s],speaker
22648,114367,1.027,5.187,4.16,SPEAKER_00
151804,270851,6.885,12.284,5.399,SPEAKER_00
302672,566224,13.727,25.679,11.952,SPEAKER_00
603286,620881,27.36,28.158,0.798,SPEAKER_00
677784,696877,30.739,31.604,0.866,SPEAKER_00
734313,753031,33.302,34.151,0.849,SPEAKER_00
839135,852612,38.056,38.667,0.611,SPEAKER_00
864966,890048,39.228,40.365,1.138,SPEAKER_00
933100,1003480,42.317,45.509,3.192,SPEAKER_00
1060384,1076856,48.09,48.837,0.747,SPEAKER_00
1150231,1172693,52.165,53.183,1.019,SPEAKER_00
1277140,1317197,57.92,59.737,1.817,SPEAKER_00
1296233,1301099,58.786,59.007,0.221,SPEAKER_01
