start,end,start [s],end [s],dur [s],speaker
31820,53533,0.722,1.214,0.492,SPEAKER_00
180068,573150,4.083,12.997,8.913,SPEAKER_00
592617,748352,13.438,16.969,3.531,SPEAKER_00
791778,834455,17.954,18.922,0.968,SPEAKER_00
892856,995432,20.246,22.572,2.326,SPEAKER_00
1032868,1071802,23.421,24.304,0.883,SPEAKER_00
1122715,1202080,25.458,27.258,1.8,SPEAKER_00
1238019,1574946,28.073,35.713,7.64,SPEAKER_00
1603398,1676773,36.358,38.022,1.664,SPEAKER_00
1718702,1804056,38.973,40.908,1.935,SPEAKER_00
1851975,2084080,41.995,47.258,5.263,SPEAKER_00
2102050,2239815,47.666,50.789,3.124,SPEAKER_00
2313939,2477162,52.47,56.171,3.701,SPEAKER_00
