start,end,start [s],end [s],dur [s],speaker
135,2308,0.008,0.144,0.136,SPEAKER_00
9371,42512,0.586,2.657,2.071,SPEAKER_00
90865,120747,5.679,7.547,1.868,SPEAKER_00
131612,193548,8.226,12.097,3.871,SPEAKER_00
205772,244346,12.861,15.272,2.411,SPEAKER_00
245976,287266,15.374,17.954,2.581,SPEAKER_00
309541,339151,19.346,21.197,1.851,SPEAKER_00
354634,379626,22.165,23.727,1.562,SPEAKER_00
402988,415483,25.187,25.968,0.781,SPEAKER_00
420373,480950,26.273,30.059,3.786,SPEAKER_00
486112,497521,30.382,31.095,0.713,SPEAKER_00
510288,517351,31.893,32.334,0.441,SPEAKER_00
523327,532020,32.708,33.251,0.543,SPEAKER_00
547775,550764,34.236,34.423,0.187,SPEAKER_00
571409,586893,35.713,36.681,0.968,SPEAKER_00
622478,731680,38.905,45.73,6.825,SPEAKER_00
750424,762648,46.902,47.666,0.764,SPEAKER_00
778675,872393,48.667,54.525,5.857,SPEAKER_00
886519,908522,55.407,56.783,1.375,SPEAKER_00
941392,1010118,58.837,63.132,4.295,SPEAKER_00
1011477,1026689,63.217,64.168,0.951,SPEAKER_00
1030220,1143497,64.389,71.469,7.08,SPEAKER_00
1153820,1216027,72.114,76.002,3.888,SPEAKER_00
1233955,1245908,77.122,77.869,0.747,SPEAKER_00
1268998,1279864,79.312,79.992,0.679,SPEAKER_00
1289371,1315449,80.586,82.216,1.63,SPEAKER_00
1332292,1384719,83.268,86.545,3.277,SPEAKER_00
1404278,1443395,87.767,90.212,2.445,SPEAKER_00
1448556,1526519,90.535,95.407,4.873,SPEAKER_00
1552054,1563463,97.003,97.716,0.713,SPEAKER_00
1574872,1629473,98.43,101.842,3.413,SPEAKER_00
1638438,1670220,102.402,104.389,1.986,SPEAKER_00
1685976,1701731,105.374,106.358,0.985,SPEAKER_00
1710696,1769100,106.919,110.569,3.65,SPEAKER_00
1781052,1862003,111.316,116.375,5.059,SPEAKER_00
1886994,1931001,117.937,120.688,2.75,SPEAKER_00
1962512,1987775,122.657,124.236,1.579,SPEAKER_00
2006791,2044821,125.424,127.801,2.377,SPEAKER_00
2053242,2070356,128.328,129.397,1.07,SPEAKER_00
2077419,2102139,129.839,131.384,1.545,SPEAKER_00
2116264,2303157,132.267,143.947,11.681,SPEAKER_00
2315382,2379219,144.711,148.701,3.99,SPEAKER_00
2394702,2471307,149.669,154.457,4.788,SPEAKER_00
2480271,2495755,155.017,155.985,0.968,SPEAKER_00
2506349,2526451,156.647,157.903,1.256,SPEAKER_00
2531884,2571273,158.243,160.705,2.462,SPEAKER_00
2593005,2642173,162.063,165.136,3.073,SPEAKER_00
2673412,2682920,167.088,167.683,0.594,SPEAKER_00
2685636,2698404,167.852,168.65,0.798,SPEAKER_00
2715517,2745398,169.72,171.587,1.868,SPEAKER_00
2752733,2760339,172.046,172.521,0.475,SPEAKER_00
2768760,2776095,173.048,173.506,0.458,SPEAKER_00
2806247,2831782,175.39,176.986,1.596,SPEAKER_00
2847538,2851069,177.971,178.192,0.221,SPEAKER_00
