start,end,start [s],end [s],dur [s],speaker
3123,14261,0.195,0.891,0.696,SPEAKER_01
28387,66689,1.774,4.168,2.394,SPEAKER_01
76196,77826,4.762,4.864,0.102,SPEAKER_01
84889,97385,5.306,6.087,0.781,SPEAKER_01
107164,139490,6.698,8.718,2.02,SPEAKER_01
156061,185670,9.754,11.604,1.851,SPEAKER_01
157419,159864,9.839,9.992,0.153,SPEAKER_02
192461,209575,12.029,13.098,1.07,SPEAKER_01
224516,232122,14.032,14.508,0.475,SPEAKER_01
270152,286179,16.885,17.886,1.002,SPEAKER_01
291069,300305,18.192,18.769,0.577,SPEAKER_02
300305,317691,18.769,19.856,1.087,SPEAKER_01
302207,336706,18.888,21.044,2.156,SPEAKER_02
328828,329100,20.552,20.569,0.017,SPEAKER_00
329100,338607,20.569,21.163,0.594,SPEAKER_01
336706,336977,21.044,21.061,0.017,SPEAKER_00
388862,406247,24.304,25.39,1.087,SPEAKER_00
413039,426349,25.815,26.647,0.832,SPEAKER_00
496977,499966,31.061,31.248,0.187,SPEAKER_00
499966,501324,31.248,31.333,0.085,SPEAKER_02
501324,507028,31.333,31.689,0.357,SPEAKER_00
524685,560814,32.793,35.051,2.258,SPEAKER_02
570594,590967,35.662,36.935,1.273,SPEAKER_02
649100,666485,40.569,41.655,1.087,SPEAKER_00
867232,888421,54.202,55.526,1.324,SPEAKER_00
889235,897657,55.577,56.104,0.526,SPEAKER_00
947911,958234,59.244,59.89,0.645,SPEAKER_00
963395,970186,60.212,60.637,0.424,SPEAKER_00
