start,end,start [s],end [s],dur [s],speaker
37997,110250,1.723,5.0,3.277,SPEAKER_00
115491,133834,5.238,6.07,0.832,SPEAKER_00
135706,161537,6.154,7.326,1.171,SPEAKER_00
222184,267108,10.076,12.114,2.037,SPEAKER_00
327755,340109,14.864,15.424,0.56,SPEAKER_00
486859,506700,22.08,22.98,0.9,SPEAKER_00
535526,573337,24.287,26.002,1.715,SPEAKER_01
587188,607404,26.63,27.547,0.917,SPEAKER_00
610773,653825,27.699,29.652,1.952,SPEAKER_01
689390,719713,31.265,32.64,1.375,SPEAKER_00
714846,722334,32.419,32.759,0.34,SPEAKER_01
727575,817047,32.997,37.054,4.058,SPEAKER_00
844002,895289,38.277,40.603,2.326,SPEAKER_00
926736,986260,42.029,44.728,2.699,SPEAKER_00
1054394,1072738,47.818,48.65,0.832,SPEAKER_00
1127769,1171944,51.146,53.149,2.003,SPEAKER_00
1219114,1232965,55.289,55.917,0.628,SPEAKER_00
1297730,1316448,58.854,59.703,0.849,SPEAKER_00
