,diarization error rate,total,correct,correct,false alarm,false alarm,missed detection,missed detection,confusion,confusion
,%,,,%,,%,,%,,%
item,,,,,,,,,,
REDLAT_BE00179_CraftIm.txt,67.02879251740215,35.618004,32.9722,92.5717229971674,21.228513999999997,59.60051551456953,1.4065180000000042,3.9488961818298525,1.2392859999999999,3.4793808210027715
REDLAT_BE00145_Phonological.txt,5.9842418905799795,56.160798,52.8,94.01575810942003,0.0,0.0,3.3607980000000035,5.98424189057998,0.0,0.0
REDLAT_BE00160_Phonological.txt,196.58891788164158,20.264067999999998,19.833578,97.87559931204338,39.406422000000006,194.46451719368494,0.43048999999999893,2.124400687956628,0.0,0.0
REDLAT_BE00187_Phonological.txt,72.53551976904944,34.46693299999998,34.073081999999985,98.8573076693537,24.606918000000015,71.39282743840315,0.39385099999999795,1.1426923306462984,0.0,0.0
REDLAT_BE00130_Phonological.txt,140.95187089236413,26.144449,20.980642000000003,80.24893544323692,31.687282999999997,121.20080633560109,2.251731999999996,8.612658082792244,2.9120749999999997,11.138406473970822
REDLAT_BE00145_CraftDe.txt,26.2294360316642,17.991542000000003,16.396231,91.13299460379771,3.1237689999999985,17.36243063546192,1.5953109999999995,8.867005396202279,0.0,0.0
REDLAT_BE00156_Phonological2.txt,450.453036866171,8.679094999999997,6.9819240000000065,80.44529988437745,37.398075999999996,430.8983367505484,1.6971709999999902,19.55470011562255,0.0,0.0
REDLAT_BE00130_Fugu.txt,107.24519736509424,70.20365000000001,46.25844800000001,65.89179907312511,51.34484099999999,73.13699643821936,1.3484910000000099,1.9208274783433763,22.596711,32.18737344853152
REDLAT_BE00132_Fugu.txt,14.878584621786004,39.88576299999999,39.54566299999998,99.14731479500591,5.594337000000009,14.025899416791928,0.3401000000000012,0.8526852049940759,0.0,0.0
REDLAT_BE00134_Phonological2.txt,40.85679198462936,42.00060299999999,37.850252,90.1183537769684,13.009747999999998,30.975145761597755,4.150350999999996,9.8816462230316,0.0,0.0
REDLAT_BE00130_Phonological2.txt,120.15417529950993,17.908835000000003,10.630311000000006,59.35791468289257,14.239688999999997,79.5120899824025,7.278523999999997,40.64208531710743,0.0,0.0
REDLAT_BE00161_Phonological.txt,38.64787857387432,44.844714999999994,40.716592,90.79462763895368,13.203408000000005,29.44250621282799,4.128122999999997,9.20537236104633,0.0,0.0
REDLAT_BE00183_Fugu.txt,38.447325678708715,22.085210999999994,21.477019000000002,97.24615716825167,7.882981000000002,35.693482846960364,0.6081919999999974,2.7538428317483477,0.0,0.0
REDLAT_BE00132_Semantic2.txt,54.32791829874791,37.89307899999999,37.743279,99.60467714961882,20.436721000000002,53.93259544836672,0.14979999999999527,0.3953228503811878,0.0,0.0
REDLAT_BE00145_Semantic2.txt,199.02086846137323,19.744435999999993,19.504443999999992,98.78450820271594,39.05555600000001,197.80537666408918,0.23999199999999998,1.2154917972840555,0.0,0.0
REDLAT_BE00130_Semantic.txt,56.55730606105648,32.272772999999994,18.250081,56.549466635544476,4.229919000000002,13.106772696600949,14.022691999999992,43.45053336445553,0.0,0.0
REDLAT_BE00132_CraftDe.txt,43.28005228584837,19.396453,18.960829,97.75410483555937,7.959171000000003,41.03415712140773,0.4356240000000019,2.245895164440642,0.0,0.0
REDLAT_BE00216_CraftIm.txt,319.21405474953036,2.3627599999999993,2.0352489999999994,86.13862601364507,7.214751000000001,305.3526807631754,0.3275109999999999,13.86137398635494,0.0,0.0
REDLAT_BE00146_CraftDe.txt,55.814223846506984,95.377365,54.871608,57.53105886286543,12.728379,13.345282709372396,0.8857439999999943,0.928673171040104,39.620013,41.54026796609447
REDLAT_BE00183_CraftDe.txt,13.338210904195238,17.065872,16.964795,99.40772437529122,2.175205000000002,12.745935279486464,0.10107700000000008,0.592275624708776,0.0,0.0
