start,end,start [s],end [s],dur [s],speaker
67,1833,0.008,0.229,0.221,SPEAKER_00
6315,7809,0.789,0.976,0.187,SPEAKER_00
25738,48556,3.217,6.07,2.852,SPEAKER_00
67843,73140,8.48,9.143,0.662,SPEAKER_00
87266,99898,10.908,12.487,1.579,SPEAKER_00
102207,116061,12.776,14.508,1.732,SPEAKER_00
119320,125432,14.915,15.679,0.764,SPEAKER_00
133853,145670,16.732,18.209,1.477,SPEAKER_00
156943,176095,19.618,22.012,2.394,SPEAKER_00
176910,193480,22.114,24.185,2.071,SPEAKER_00
208828,222546,26.104,27.818,1.715,SPEAKER_00
237079,244278,29.635,30.535,0.9,SPEAKER_00
257724,282037,32.216,35.255,3.039,SPEAKER_00
304855,338675,38.107,42.334,4.228,SPEAKER_00
342750,343837,42.844,42.98,0.136,SPEAKER_00
