start,end,start [s],end [s],dur [s],speaker
5568,15076,0.348,0.942,0.594,SPEAKER_01
15076,20237,0.942,1.265,0.323,SPEAKER_00
26213,35993,1.638,2.25,0.611,SPEAKER_01
64787,80000,4.049,5.0,0.951,SPEAKER_01
127266,168285,7.954,10.518,2.564,SPEAKER_01
236740,244346,14.796,15.272,0.475,SPEAKER_01
281833,285636,17.615,17.852,0.238,SPEAKER_01
311171,316604,19.448,19.788,0.34,SPEAKER_01
326112,336977,20.382,21.061,0.679,SPEAKER_01
338879,345127,21.18,21.57,0.39,SPEAKER_01
356264,364957,22.267,22.81,0.543,SPEAKER_01
379083,383701,23.693,23.981,0.289,SPEAKER_01
422818,435314,26.426,27.207,0.781,SPEAKER_01
549405,573853,34.338,35.866,1.528,SPEAKER_01
648828,659422,40.552,41.214,0.662,SPEAKER_01
762105,765908,47.632,47.869,0.238,SPEAKER_00
765908,766723,47.869,47.92,0.051,SPEAKER_01
812359,819694,50.772,51.231,0.458,SPEAKER_00
828930,876740,51.808,54.796,2.988,SPEAKER_00
924006,936774,57.75,58.548,0.798,SPEAKER_00
962037,963667,60.127,60.229,0.102,SPEAKER_00
