start,end,start [s],end [s],dur [s],speaker
67,4550,0.008,0.569,0.56,SPEAKER_00
16910,34838,2.114,4.355,2.241,SPEAKER_00
51544,73276,6.443,9.16,2.716,SPEAKER_00
85636,95008,10.705,11.876,1.171,SPEAKER_00
111035,131001,13.879,16.375,2.496,SPEAKER_00
145806,156536,18.226,19.567,1.341,SPEAKER_00
170662,192393,21.333,24.049,2.716,SPEAKER_00
217792,221052,27.224,27.632,0.407,SPEAKER_00
