,diarization error rate,total,correct,correct,false alarm,false alarm,missed detection,missed detection,confusion,confusion
,%,,,%,,%,,%,,%
item,,,,,,,,,,
REDLAT_AF257_Phonological2.txt,37.72930654731794,40.898854,25.467999999999996,62.27069345268207,0.0,0.0,15.430854000000004,37.72930654731794,0.0,0.0
REDLAT_AF178_Phonological.txt,34.03778240429716,27.074348999999984,18.446508999999992,68.13278871451351,0.5876680000000052,2.17057111881067,7.593016999999995,28.045058442587113,1.0348229999999985,3.8221528428993774
REDLAT_AF469_Phonological.txt,35.090134995151864,39.24696499999999,26.23507599999999,66.84612682789611,0.7599240000000016,1.9362618230479778,13.011889,33.15387317210389,0.0,0.0
REDLAT_AF152_Phonological.txt,45.191454611214915,28.497380999999994,15.619000000000014,54.80854538878509,0.0,0.0,12.87838099999998,45.19145461121491,0.0,0.0
REDLAT_AF190_Phonological2.txt,34.82998727899294,35.05775899999998,25.872572999999996,73.79984841586712,3.025427000000005,8.629835694860034,6.961185999999988,19.85633479881013,2.2240000000000038,6.3438167853227725
REDLAT_AF241_Phonological.txt,36.19744256467662,23.548357000000006,20.814227000000002,88.38929611947023,5.789773000000003,24.58673868414684,2.734130000000004,11.610703880529769,0.0,0.0
REDLAT_AF144_Phonological.txt,35.088553325661984,21.23494499999999,13.981455000000004,65.8417292816158,0.1975450000000034,0.9302826072777844,3.2114899999999853,15.12360874963409,4.042000000000002,19.034661968750115
REDLAT_AF109_Phonological2.txt,58.38573783470745,18.76937999999999,13.051352000000001,69.53533894033798,5.240613000000017,27.921076775045414,4.4339929999999965,23.62354537017205,1.2840349999999958,6.841115689489991
REDLAT_AF523_Phonological.txt,29.395141519946566,15.480150000000002,11.075868999999994,71.5488480408781,0.1461310000000008,0.943989560824674,2.468281000000001,15.944813196254565,1.936000000000007,12.50633876286733
REDLAT_AF050_Phonological.txt,45.26088017774734,14.531632999999996,8.129948000000006,55.94655466457217,0.17545999999999973,1.2074348423195091,3.502092999999989,24.09978974833723,2.8995920000000006,19.9536555870906
REDLAT_AF261_Phonological2.txt,32.43028949084375,31.357503,21.656586999999995,69.06349335277109,0.4684130000000053,1.4937828436148288,7.782916000000007,24.8199481954925,1.9179999999999993,6.116558451736413
REDLAT_AF162_Phonological.txt,31.927439157361455,53.321652,36.604206999999995,68.64792373649638,0.30679299999999465,0.5753628938578171,16.717445000000012,31.352076263503637,0.0,0.0
REDLAT_AF272_Phonological.txt,87.29789072577894,8.14825300000001,4.125999999999998,50.63662112602534,3.0910000000000015,37.93451185180428,3.903253000000012,47.90294312167292,0.11899999999999977,1.4604357523017466
REDLAT_AF236_Phonological2.txt,60.348377437548194,34.336552000000005,15.533999999999992,45.240419014698944,1.9190000000000005,5.5887964522471565,18.802552000000006,54.759580985301035,0.0,0.0
REDLAT_AF260_Phonological2.txt,56.39648921283218,20.367626000000016,9.017,44.27123710932238,0.13599999999999998,0.6677263221545794,11.350626000000013,55.72876289067761,0.0,0.0
REDLAT_AF215_Phonological2.txt,21.37833150446459,22.919450000000015,19.419327,84.72859078206496,1.3996729999999966,6.106922286529544,3.500123000000016,15.271409217935044,0.0,0.0
REDLAT_AF272_Phonological2.txt,24.931606964632387,9.928276999999992,7.461499000000002,75.15401715725706,0.008501000000002534,0.08562412188945313,2.466777999999991,24.84598284274293,0.0,0.0
REDLAT_AF112_Phonological.txt,59.687568901072005,11.352327000000002,5.930083,52.236717635071635,1.3536839999999977,11.924286536143626,3.3680110000000005,29.668023128650187,2.0542330000000035,18.095259236278192
REDLAT_AF107_Phonological2.txt,27.000778982729674,21.816914999999984,16.096588999999994,73.7803167863101,0.17041100000000364,0.7810957690397737,5.652325999999984,25.907998449826607,0.06800000000000495,0.31168476386329136
REDLAT_AF152_Phonological2.txt,34.76947030925086,21.965175,14.328000000000007,65.23052969074914,0.0,0.0,7.637174999999994,34.76947030925087,0.0,0.0
REDLAT_AF178_Phonological2.txt,50.26960685069057,20.522661,10.868999999999996,52.96096836565198,0.6629999999999967,3.230575216342543,8.668661000000006,42.23945910328103,0.9849999999999994,4.799572531066997
REDLAT_AF109_Phonological.txt,66.13271174105697,17.206134000000016,10.738871000000007,62.41303828041788,4.911619999999994,28.545750021474838,1.132754000000013,6.583431234465638,5.334508999999997,31.00353048511648
REDLAT_AF112_Phonological2.txt,67.9889377471082,10.389927,8.234463000000016,79.2542911995437,4.9085370000000035,47.24322894665192,2.155463999999984,20.745708800456285,0.0,0.0
REDLAT_AF172_Phonological.txt,47.51564665485796,15.433171000000005,8.099999999999994,52.48435334514204,0.0,0.0,5.941171000000015,38.49611333924838,1.391999999999996,9.019533315609575
REDLAT_AF261_Phonological.txt,26.117196024259197,20.602046999999995,17.817312999999988,86.48321693470552,2.5959430000000037,12.60041295896473,2.314990000000008,11.236698955205803,0.4697439999999986,2.280084110088666
REDLAT_AF182_Phonological2.txt,213.54800354315574,8.538151000000006,3.801050000000005,44.518420908695596,13.495949999999997,158.06642445185133,3.650100999999998,42.75048543882622,1.0870000000000033,12.731093652478183
REDLAT_AF190_Phonological.txt,29.222416351266496,27.058747999999998,19.931764,73.66107256699387,0.7802360000000013,2.883488918260377,4.631984000000003,17.118249521374764,2.4949999999999903,9.220677911631354
REDLAT_AF138_Phonological2.txt,45.66013693662149,31.436879000000005,17.082756999999997,54.33986306337851,0.0,0.0,10.960879000000006,34.866307816370714,3.393243000000002,10.793829120250777
