start,end,start [s],end [s],dur [s],speaker
20237,56095,1.265,3.506,2.241,SPEAKER_00
85161,122376,5.323,7.649,2.326,SPEAKER_00
134329,280475,8.396,17.53,9.134,SPEAKER_00
289439,380169,18.09,23.761,5.671,SPEAKER_00
390220,407334,24.389,25.458,1.07,SPEAKER_00
416027,426349,26.002,26.647,0.645,SPEAKER_00
447809,523599,27.988,32.725,4.737,SPEAKER_00
531477,644482,33.217,40.28,7.063,SPEAKER_00
655076,727877,40.942,45.492,4.55,SPEAKER_00
737928,760475,46.121,47.53,1.409,SPEAKER_00
766179,856638,47.886,53.54,5.654,SPEAKER_00
865059,1002241,54.066,62.64,8.574,SPEAKER_00
1008217,1108455,63.014,69.278,6.265,SPEAKER_00
1116604,1210594,69.788,75.662,5.874,SPEAKER_00
1220645,1229881,76.29,76.868,0.577,SPEAKER_00
