start,end,start [s],end [s],dur [s],speaker
16434,28387,1.027,1.774,0.747,SPEAKER_01
59083,74023,3.693,4.626,0.934,SPEAKER_01
86247,107979,5.39,6.749,1.358,SPEAKER_01
142478,213921,8.905,13.37,4.465,SPEAKER_01
231578,249507,14.474,15.594,1.121,SPEAKER_01
264176,268522,16.511,16.783,0.272,SPEAKER_01
274499,291341,17.156,18.209,1.053,SPEAKER_01
343225,367674,21.452,22.98,1.528,SPEAKER_01
406519,429609,25.407,26.851,1.443,SPEAKER_01
444550,466010,27.784,29.126,1.341,SPEAKER_00
474159,490730,29.635,30.671,1.036,SPEAKER_01
494804,570594,30.925,35.662,4.737,SPEAKER_00
504312,511918,31.52,31.995,0.475,SPEAKER_01
573310,626553,35.832,39.16,3.328,SPEAKER_01
669202,694465,41.825,43.404,1.579,SPEAKER_01
720814,728421,45.051,45.526,0.475,SPEAKER_01
799592,808556,49.975,50.535,0.56,SPEAKER_01
828930,838438,51.808,52.402,0.594,SPEAKER_01
854736,893039,53.421,55.815,2.394,SPEAKER_01
920475,956604,57.53,59.788,2.258,SPEAKER_01
990016,994091,61.876,62.131,0.255,SPEAKER_01
1010118,1026960,63.132,64.185,1.053,SPEAKER_00
