start,end,start [s],end [s],dur [s],speaker
3395,18336,0.212,1.146,0.934,SPEAKER_01
46044,57181,2.878,3.574,0.696,SPEAKER_01
81629,93039,5.102,5.815,0.713,SPEAKER_01
114499,126179,7.156,7.886,0.73,SPEAKER_01
168285,307368,10.518,19.211,8.693,SPEAKER_01
363870,383157,22.742,23.947,1.205,SPEAKER_01
420916,512190,26.307,32.012,5.705,SPEAKER_01
523870,524142,32.742,32.759,0.017,SPEAKER_01
524142,524414,32.759,32.776,0.017,SPEAKER_00
524414,524685,32.776,32.793,0.017,SPEAKER_01
524685,526044,32.793,32.878,0.085,SPEAKER_00
526044,534465,32.878,33.404,0.526,SPEAKER_01
534465,543701,33.404,33.981,0.577,SPEAKER_00
543701,552665,33.981,34.542,0.56,SPEAKER_01
569507,593955,35.594,37.122,1.528,SPEAKER_01
647198,670288,40.45,41.893,1.443,SPEAKER_00
730322,779490,45.645,48.718,3.073,SPEAKER_00
842241,899830,52.64,56.239,3.599,SPEAKER_01
959864,968556,59.992,60.535,0.543,SPEAKER_01
