start,end,start [s],end [s],dur [s],speaker
23225,40339,1.452,2.521,1.07,SPEAKER_00
43870,142478,2.742,8.905,6.163,SPEAKER_00
149813,188930,9.363,11.808,2.445,SPEAKER_00
193820,207130,12.114,12.946,0.832,SPEAKER_00
305195,315517,19.075,19.72,0.645,SPEAKER_00
333174,371477,20.823,23.217,2.394,SPEAKER_00
430696,446179,26.919,27.886,0.968,SPEAKER_00
520339,557826,32.521,34.864,2.343,SPEAKER_00
690662,717011,43.166,44.813,1.647,SPEAKER_00
815891,829202,50.993,51.825,0.832,SPEAKER_00
853106,905534,53.319,56.596,3.277,SPEAKER_00
1056298,1065806,66.019,66.613,0.594,SPEAKER_00
1162784,1210322,72.674,75.645,2.971,SPEAKER_00
1232054,1274159,77.003,79.635,2.632,SPEAKER_00
1277691,1331748,79.856,83.234,3.379,SPEAKER_00
1336095,1353752,83.506,84.61,1.104,SPEAKER_00
1362988,1393140,85.187,87.071,1.885,SPEAKER_00
1449100,1470016,90.569,91.876,1.307,SPEAKER_00
1513208,1539558,94.576,96.222,1.647,SPEAKER_00
1621867,1645229,101.367,102.827,1.46,SPEAKER_00
1794634,1830764,112.165,114.423,2.258,SPEAKER_00
1899219,1913073,118.701,119.567,0.866,SPEAKER_00
2033955,2051069,127.122,128.192,1.07,SPEAKER_00
2180373,2190696,136.273,136.919,0.645,SPEAKER_00
2201561,2215959,137.598,138.497,0.9,SPEAKER_00
2217589,2250458,138.599,140.654,2.054,SPEAKER_00
2251001,2261595,140.688,141.35,0.662,SPEAKER_00
2322988,2335755,145.187,145.985,0.798,SPEAKER_00
2370254,2400679,148.141,150.042,1.902,SPEAKER_00
