start,end,start [s],end [s],dur [s],speaker
135,407,0.008,0.025,0.017,SPEAKER_00
1494,19422,0.093,1.214,1.121,SPEAKER_00
3667,5025,0.229,0.314,0.085,SPEAKER_01
38709,54465,2.419,3.404,0.985,SPEAKER_00
90322,139762,5.645,8.735,3.09,SPEAKER_00
192733,204142,12.046,12.759,0.713,SPEAKER_00
251137,316876,15.696,19.805,4.109,SPEAKER_00
328828,333174,20.552,20.823,0.272,SPEAKER_00
364142,378539,22.759,23.659,0.9,SPEAKER_00
408692,454057,25.543,28.379,2.835,SPEAKER_00
471171,476061,29.448,29.754,0.306,SPEAKER_00
515721,577657,32.233,36.104,3.871,SPEAKER_00
539626,546146,33.727,34.134,0.407,SPEAKER_01
586349,600747,36.647,37.547,0.9,SPEAKER_00
660237,723803,41.265,45.238,3.973,SPEAKER_00
733310,744176,45.832,46.511,0.679,SPEAKER_00
771884,789269,48.243,49.329,1.087,SPEAKER_00
847130,862614,52.946,53.913,0.968,SPEAKER_00
874567,878913,54.66,54.932,0.272,SPEAKER_00
891137,902818,55.696,56.426,0.73,SPEAKER_00
