start,end,start [s],end [s],dur [s],speaker
135,22410,0.008,1.401,1.392,SPEAKER_01
26213,37351,1.638,2.334,0.696,SPEAKER_01
43870,76740,2.742,4.796,2.054,SPEAKER_01
108522,122648,6.783,7.666,0.883,SPEAKER_01
177249,189202,11.078,11.825,0.747,SPEAKER_01
242444,285365,15.153,17.835,2.683,SPEAKER_01
298675,318505,18.667,19.907,1.239,SPEAKER_01
408149,424719,25.509,26.545,1.036,SPEAKER_01
611341,630628,38.209,39.414,1.205,SPEAKER_00
724617,740916,45.289,46.307,1.019,SPEAKER_01
758573,765908,47.411,47.869,0.458,SPEAKER_01
