start,end,start [s],end [s],dur [s],speaker
135,38709,0.008,2.419,2.411,SPEAKER_01
54736,78641,3.421,4.915,1.494,SPEAKER_01
100645,141120,6.29,8.82,2.53,SPEAKER_01
169643,198438,10.603,12.402,1.8,SPEAKER_01
225602,239456,14.1,14.966,0.866,SPEAKER_01
286994,336977,17.937,21.061,3.124,SPEAKER_01
343225,353548,21.452,22.097,0.645,SPEAKER_01
372835,413582,23.302,25.849,2.547,SPEAKER_01
422275,431511,26.392,26.969,0.577,SPEAKER_00
465466,581460,29.092,36.341,7.25,SPEAKER_01
592325,681154,37.02,42.572,5.552,SPEAKER_01
655891,659151,40.993,41.197,0.204,SPEAKER_00
