start,end,start [s],end [s],dur [s],speaker
106078,123735,6.63,7.733,1.104,SPEAKER_01
266078,276943,16.63,17.309,0.679,SPEAKER_01
303293,355993,18.956,22.25,3.294,SPEAKER_00
306825,322852,19.177,20.178,1.002,SPEAKER_01
350288,355449,21.893,22.216,0.323,SPEAKER_01
355993,360882,22.25,22.555,0.306,SPEAKER_01
454057,482308,28.379,30.144,1.766,SPEAKER_01
631443,666757,39.465,41.672,2.207,SPEAKER_00
713752,740645,44.61,46.29,1.681,SPEAKER_00
891680,908522,55.73,56.783,1.053,SPEAKER_00
958505,975891,59.907,60.993,1.087,SPEAKER_00
