start,end,start [s],end [s],dur [s],speaker
14261,34091,0.891,2.131,1.239,SPEAKER_00
18607,30831,1.163,1.927,0.764,SPEAKER_01
46859,104176,2.929,6.511,3.582,SPEAKER_00
145738,160135,9.109,10.008,0.9,SPEAKER_00
262275,298132,16.392,18.633,2.241,SPEAKER_00
313344,364142,19.584,22.759,3.175,SPEAKER_00
370390,400000,23.149,25.0,1.851,SPEAKER_00
421188,429337,26.324,26.834,0.509,SPEAKER_01
429337,436400,26.834,27.275,0.441,SPEAKER_00
436400,437758,27.275,27.36,0.085,SPEAKER_01
437758,438030,27.36,27.377,0.017,SPEAKER_00
493989,520339,30.874,32.521,1.647,SPEAKER_00
574397,614329,35.9,38.396,2.496,SPEAKER_00
