start,end,start [s],end [s],dur [s],speaker
135,2037,0.008,0.127,0.119,SPEAKER_01
39796,48760,2.487,3.048,0.56,SPEAKER_01
90594,116943,5.662,7.309,1.647,SPEAKER_01
169371,183497,10.586,11.469,0.883,SPEAKER_01
224787,237826,14.049,14.864,0.815,SPEAKER_01
275042,281561,17.19,17.598,0.407,SPEAKER_01
386146,396740,24.134,24.796,0.662,SPEAKER_01
468183,476604,29.261,29.788,0.526,SPEAKER_01
530662,538539,33.166,33.659,0.492,SPEAKER_01
660509,665942,41.282,41.621,0.34,SPEAKER_01
702614,743361,43.913,46.46,2.547,SPEAKER_00
749881,779490,46.868,48.718,1.851,SPEAKER_01
835178,849032,52.199,53.065,0.866,SPEAKER_01
889235,900916,55.577,56.307,0.73,SPEAKER_01
940848,951986,58.803,59.499,0.696,SPEAKER_01
