start,end,start [s],end [s],dur [s],speaker
3667,43870,0.229,2.742,2.513,SPEAKER_00
56366,85432,3.523,5.34,1.817,SPEAKER_00
102003,162037,6.375,10.127,3.752,SPEAKER_00
178879,207945,11.18,12.997,1.817,SPEAKER_00
225331,245976,14.083,15.374,1.29,SPEAKER_00
264176,293786,16.511,18.362,1.851,SPEAKER_00
314974,345670,19.686,21.604,1.919,SPEAKER_00
349202,373106,21.825,23.319,1.494,SPEAKER_00
386417,398913,24.151,24.932,0.781,SPEAKER_00
409235,458404,25.577,28.65,3.073,SPEAKER_00
470899,498879,29.431,31.18,1.749,SPEAKER_00
519252,554295,32.453,34.643,2.19,SPEAKER_00
568421,593412,35.526,37.088,1.562,SPEAKER_00
619762,637962,38.735,39.873,1.138,SPEAKER_00
676264,716468,42.267,44.779,2.513,SPEAKER_00
721086,752054,45.068,47.003,1.935,SPEAKER_00
771069,864516,48.192,54.032,5.84,SPEAKER_00
880000,934329,55.0,58.396,3.396,SPEAKER_00
953073,974533,59.567,60.908,1.341,SPEAKER_00
993548,1017724,62.097,63.608,1.511,SPEAKER_00
1030764,1044889,64.423,65.306,0.883,SPEAKER_00
1057385,1074770,66.087,67.173,1.087,SPEAKER_00
1087538,1168217,67.971,73.014,5.042,SPEAKER_00
