start,end,start [s],end [s],dur [s],speaker
12631,22139,0.789,1.384,0.594,SPEAKER_03
59626,69405,3.727,4.338,0.611,SPEAKER_03
127809,136502,7.988,8.531,0.543,SPEAKER_03
146553,154974,9.16,9.686,0.526,SPEAKER_03
391578,422818,24.474,26.426,1.952,SPEAKER_01
451069,451612,28.192,28.226,0.034,SPEAKER_01
451612,456502,28.226,28.531,0.306,SPEAKER_00
456502,456774,28.531,28.548,0.017,SPEAKER_01
465738,473887,29.109,29.618,0.509,SPEAKER_01
573582,587436,35.849,36.715,0.866,SPEAKER_02
804210,811816,50.263,50.739,0.475,SPEAKER_03
884346,907707,55.272,56.732,1.46,SPEAKER_04
928353,935144,58.022,58.447,0.424,SPEAKER_04
957419,963938,59.839,60.246,0.407,SPEAKER_00
1042173,1048692,65.136,65.543,0.407,SPEAKER_03
