start,end,start [s],end [s],dur [s],speaker
10118,25466,1.265,3.183,1.919,SPEAKER_00
26960,31035,3.37,3.879,0.509,SPEAKER_00
32801,36876,4.1,4.61,0.509,SPEAKER_00
38913,42988,4.864,5.374,0.509,SPEAKER_00
44889,48828,5.611,6.104,0.492,SPEAKER_00
50865,55076,6.358,6.885,0.526,SPEAKER_00
57113,61052,7.139,7.632,0.492,SPEAKER_00
63225,67436,7.903,8.43,0.526,SPEAKER_00
68658,72869,8.582,9.109,0.526,SPEAKER_00
74770,78573,9.346,9.822,0.475,SPEAKER_00
81018,84957,10.127,10.62,0.492,SPEAKER_00
86859,90933,10.857,11.367,0.509,SPEAKER_00
93514,97317,11.689,12.165,0.475,SPEAKER_00
99762,103972,12.47,12.997,0.526,SPEAKER_00
106417,110628,13.302,13.829,0.526,SPEAKER_00
112937,117011,14.117,14.626,0.509,SPEAKER_00
119320,123531,14.915,15.441,0.526,SPEAKER_00
125840,129915,15.73,16.239,0.509,SPEAKER_00
132359,136570,16.545,17.071,0.526,SPEAKER_00
138879,143089,17.36,17.886,0.526,SPEAKER_00
145670,149745,18.209,18.718,0.509,SPEAKER_00
151782,155721,18.973,19.465,0.492,SPEAKER_00
157758,161969,19.72,20.246,0.526,SPEAKER_00
164142,168353,20.518,21.044,0.526,SPEAKER_00
170526,174465,21.316,21.808,0.492,SPEAKER_00
177045,181120,22.131,22.64,0.509,SPEAKER_00
182614,186825,22.827,23.353,0.526,SPEAKER_00
