start,end,start [s],end [s],dur [s],speaker
7741,11816,0.484,0.739,0.255,SPEAKER_00
18064,31918,1.129,1.995,0.866,SPEAKER_00
37079,53378,2.317,3.336,1.019,SPEAKER_00
65331,76740,4.083,4.796,0.713,SPEAKER_00
93039,106893,5.815,6.681,0.866,SPEAKER_00
121833,135687,7.615,8.48,0.866,SPEAKER_00
148726,159592,9.295,9.975,0.679,SPEAKER_00
181595,199796,11.35,12.487,1.138,SPEAKER_00
205772,225874,12.861,14.117,1.256,SPEAKER_00
242716,257113,15.17,16.07,0.9,SPEAKER_00
272325,280747,17.02,17.547,0.526,SPEAKER_00
300577,307911,18.786,19.244,0.458,SPEAKER_00
312258,331273,19.516,20.705,1.188,SPEAKER_00
349473,360067,21.842,22.504,0.662,SPEAKER_00
380441,391578,23.778,24.474,0.696,SPEAKER_00
420916,435857,26.307,27.241,0.934,SPEAKER_00
452971,466010,28.311,29.126,0.815,SPEAKER_00
506213,519524,31.638,32.47,0.832,SPEAKER_00
551307,562716,34.457,35.17,0.713,SPEAKER_00
583361,595585,36.46,37.224,0.764,SPEAKER_00
655891,669202,40.993,41.825,0.832,SPEAKER_00
679796,690118,42.487,43.132,0.645,SPEAKER_00
706417,725704,44.151,45.357,1.205,SPEAKER_00
769168,783022,48.073,48.939,0.866,SPEAKER_00
790899,807741,49.431,50.484,1.053,SPEAKER_00
813446,837894,50.84,52.368,1.528,SPEAKER_00
849032,876468,53.065,54.779,1.715,SPEAKER_00
879185,882716,54.949,55.17,0.221,SPEAKER_00
919117,929711,57.445,58.107,0.662,SPEAKER_00
