start,end,start [s],end [s],dur [s],speaker
5025,104176,0.314,6.511,6.197,SPEAKER_03
104176,104448,6.511,6.528,0.017,SPEAKER_01
148183,154702,9.261,9.669,0.407,SPEAKER_01
171273,185127,10.705,11.57,0.866,SPEAKER_01
307096,315789,19.194,19.737,0.543,SPEAKER_02
344040,356808,21.503,22.301,0.798,SPEAKER_02
375280,388047,23.455,24.253,0.798,SPEAKER_02
480407,497249,30.025,31.078,1.053,SPEAKER_03
518709,518981,32.419,32.436,0.017,SPEAKER_03
518981,536638,32.436,33.54,1.104,SPEAKER_02
536638,537453,33.54,33.591,0.051,SPEAKER_03
537453,537996,33.591,33.625,0.034,SPEAKER_02
537996,547504,33.625,34.219,0.594,SPEAKER_03
604278,621663,37.767,38.854,1.087,SPEAKER_00
678709,690390,42.419,43.149,0.73,SPEAKER_00
763735,774329,47.733,48.396,0.662,SPEAKER_00
791986,798505,49.499,49.907,0.407,SPEAKER_00
913140,916129,57.071,57.258,0.187,SPEAKER_01
981052,981867,61.316,61.367,0.051,SPEAKER_02
981867,982139,61.367,61.384,0.017,SPEAKER_01
982139,990016,61.384,61.876,0.492,SPEAKER_02
1044889,1059286,65.306,66.205,0.9,SPEAKER_03
