start,end,start [s],end [s],dur [s],speaker
33548,47402,2.097,2.963,0.866,SPEAKER_04
83803,91680,5.238,5.73,0.492,SPEAKER_04
132699,151714,8.294,9.482,1.188,SPEAKER_04
178336,195449,11.146,12.216,1.07,SPEAKER_04
278573,299490,17.411,18.718,1.307,SPEAKER_03
404889,420916,25.306,26.307,1.002,SPEAKER_00
579286,586893,36.205,36.681,0.475,SPEAKER_01
615687,627368,38.48,39.211,0.73,SPEAKER_01
659422,670560,41.214,41.91,0.696,SPEAKER_01
678981,693650,42.436,43.353,0.917,SPEAKER_01
695008,695280,43.438,43.455,0.017,SPEAKER_00
695280,700713,43.455,43.795,0.34,SPEAKER_01
700713,705059,43.795,44.066,0.272,SPEAKER_00
705059,724346,44.066,45.272,1.205,SPEAKER_01
717283,717826,44.83,44.864,0.034,SPEAKER_00
818607,856638,51.163,53.54,2.377,SPEAKER_02
858268,859083,53.642,53.693,0.051,SPEAKER_02
861799,867504,53.862,54.219,0.357,SPEAKER_02
871578,896570,54.474,56.036,1.562,SPEAKER_02
